"","date","brand","hits","is_sup_week","is_sup_year"
"1429","2014-05-18","Bud Light",39,FALSE,TRUE
"1430","2014-05-25","Bud Light",50,FALSE,TRUE
"1431","2014-06-01","Bud Light",43,FALSE,TRUE
"1432","2014-06-08","Bud Light",49,FALSE,TRUE
"1433","2014-06-15","Bud Light",44,FALSE,TRUE
"1434","2014-06-22","Bud Light",42,FALSE,TRUE
"1435","2014-06-29","Bud Light",48,FALSE,TRUE
"1436","2014-07-06","Bud Light",38,FALSE,TRUE
"1437","2014-07-13","Bud Light",41,FALSE,TRUE
"1438","2014-07-20","Bud Light",45,FALSE,TRUE
"1439","2014-07-27","Bud Light",41,FALSE,TRUE
"1440","2014-08-03","Bud Light",44,FALSE,TRUE
"1441","2014-08-10","Bud Light",37,FALSE,TRUE
"1442","2014-08-17","Bud Light",41,FALSE,TRUE
"1443","2014-08-24","Bud Light",40,FALSE,TRUE
"1444","2014-08-31","Bud Light",46,FALSE,TRUE
"1445","2014-09-07","Bud Light",44,FALSE,TRUE
"1446","2014-09-14","Bud Light",39,FALSE,TRUE
"1447","2014-09-21","Bud Light",39,FALSE,TRUE
"1448","2014-09-28","Bud Light",35,FALSE,TRUE
"1449","2014-10-05","Bud Light",33,FALSE,TRUE
"1450","2014-10-12","Bud Light",33,FALSE,TRUE
"1451","2014-10-19","Bud Light",32,FALSE,TRUE
"1452","2014-10-26","Bud Light",29,FALSE,TRUE
"1453","2014-11-02","Bud Light",28,FALSE,TRUE
"1454","2014-11-09","Bud Light",29,FALSE,TRUE
"1455","2014-11-16","Bud Light",30,FALSE,TRUE
"1456","2014-11-23","Bud Light",31,FALSE,TRUE
"1457","2014-11-30","Bud Light",30,FALSE,TRUE
"1458","2014-12-07","Bud Light",24,FALSE,TRUE
"1459","2014-12-14","Bud Light",28,FALSE,TRUE
"1460","2014-12-21","Bud Light",30,FALSE,TRUE
"1461","2014-12-28","Bud Light",35,FALSE,TRUE
"1462","2015-01-04","Bud Light",32,FALSE,FALSE
"1463","2015-01-11","Bud Light",37,FALSE,FALSE
"1464","2015-01-18","Bud Light",40,FALSE,FALSE
"1465","2015-01-25","Bud Light",52,FALSE,FALSE
"1466","2015-02-01","Bud Light",68,FALSE,FALSE
"1467","2015-02-08","Bud Light",39,FALSE,FALSE
"1468","2015-02-15","Bud Light",41,FALSE,FALSE
"1469","2015-02-22","Bud Light",43,FALSE,FALSE
"1470","2015-03-01","Bud Light",38,FALSE,FALSE
"1471","2015-03-08","Bud Light",40,FALSE,FALSE
"1472","2015-03-15","Bud Light",48,FALSE,FALSE
"1473","2015-03-22","Bud Light",56,FALSE,FALSE
"1474","2015-03-29","Bud Light",50,FALSE,FALSE
"1475","2015-04-05","Bud Light",52,FALSE,FALSE
"1476","2015-04-12","Bud Light",43,FALSE,FALSE
"1477","2015-04-19","Bud Light",50,FALSE,FALSE
"1478","2015-04-26","Bud Light",100,FALSE,FALSE
"1479","2015-05-03","Bud Light",68,FALSE,FALSE
"1480","2015-05-10","Bud Light",60,FALSE,FALSE
"1481","2015-05-17","Bud Light",56,FALSE,FALSE
"1482","2015-05-24","Bud Light",63,FALSE,FALSE
"1483","2015-05-31","Bud Light",66,FALSE,FALSE
"1484","2015-06-07","Bud Light",72,FALSE,FALSE
"1485","2015-06-14","Bud Light",56,FALSE,FALSE
"1486","2015-06-21","Bud Light",61,FALSE,FALSE
"1487","2015-06-28","Bud Light",63,FALSE,FALSE
"1488","2015-07-05","Bud Light",58,FALSE,FALSE
"1489","2015-07-12","Bud Light",49,FALSE,FALSE
"1490","2015-07-19","Bud Light",54,FALSE,FALSE
"1491","2015-07-26","Bud Light",52,FALSE,FALSE
"1492","2015-08-02","Bud Light",51,FALSE,FALSE
"1493","2015-08-09","Bud Light",50,FALSE,FALSE
"1494","2015-08-16","Bud Light",50,FALSE,FALSE
"1495","2015-08-23","Bud Light",48,FALSE,FALSE
"1496","2015-08-30","Bud Light",45,FALSE,FALSE
"1497","2015-09-06","Bud Light",76,FALSE,FALSE
"1498","2015-09-13","Bud Light",92,FALSE,FALSE
"1499","2015-09-20","Bud Light",89,FALSE,FALSE
"1500","2015-09-27","Bud Light",69,FALSE,FALSE
"1501","2015-10-04","Bud Light",70,FALSE,FALSE
"1502","2015-10-11","Bud Light",57,FALSE,FALSE
"1503","2015-10-18","Bud Light",45,FALSE,FALSE
"1504","2015-10-25","Bud Light",59,FALSE,FALSE
"1505","2015-11-01","Bud Light",41,FALSE,FALSE
"1506","2015-11-08","Bud Light",39,FALSE,FALSE
"1507","2015-11-15","Bud Light",40,FALSE,FALSE
"1508","2015-11-22","Bud Light",40,FALSE,FALSE
"1509","2015-11-29","Bud Light",41,FALSE,FALSE
"1510","2015-12-06","Bud Light",44,FALSE,FALSE
"1511","2015-12-13","Bud Light",48,FALSE,FALSE
"1512","2015-12-20","Bud Light",46,FALSE,FALSE
"1513","2015-12-27","Bud Light",47,FALSE,FALSE
"1514","2016-01-03","Bud Light",40,FALSE,TRUE
"1515","2016-01-10","Bud Light",46,FALSE,TRUE
"1516","2016-01-17","Bud Light",47,FALSE,TRUE
"1517","2016-01-24","Bud Light",69,FALSE,TRUE
"1518","2016-01-31","Bud Light",69,FALSE,TRUE
"1519","2016-02-07","Bud Light",100,TRUE,TRUE
"1520","2016-02-14","Bud Light",48,FALSE,TRUE
"1521","2016-02-21","Bud Light",55,FALSE,TRUE
"1522","2016-02-28","Bud Light",49,FALSE,TRUE
"1523","2016-03-06","Bud Light",47,FALSE,TRUE
"1524","2016-03-13","Bud Light",51,FALSE,TRUE
"1525","2016-03-20","Bud Light",52,FALSE,TRUE
"1526","2016-03-27","Bud Light",51,FALSE,TRUE
"1527","2016-04-03","Bud Light",50,FALSE,TRUE
"1528","2016-04-10","Bud Light",55,FALSE,TRUE
"1529","2016-04-17","Bud Light",54,FALSE,TRUE
"1530","2016-04-24","Bud Light",55,FALSE,TRUE
"1531","2016-05-01","Bud Light",54,FALSE,TRUE
"1532","2016-05-08","Bud Light",55,FALSE,TRUE
"1533","2016-05-15","Bud Light",53,FALSE,TRUE
"1534","2016-05-22","Bud Light",66,FALSE,TRUE
"1535","2016-05-29","Bud Light",69,FALSE,TRUE
"1536","2016-06-05","Bud Light",66,FALSE,TRUE
"1537","2016-06-12","Bud Light",59,FALSE,TRUE
"1538","2016-06-19","Bud Light",60,FALSE,TRUE
"1539","2016-06-26","Bud Light",68,FALSE,TRUE
"1540","2016-07-03","Bud Light",62,FALSE,TRUE
"1541","2016-07-10","Bud Light",59,FALSE,TRUE
"1542","2016-07-17","Bud Light",58,FALSE,TRUE
"1543","2016-07-24","Bud Light",59,FALSE,TRUE
"1544","2016-07-31","Bud Light",76,FALSE,TRUE
"1545","2016-08-07","Bud Light",57,FALSE,TRUE
"1546","2016-08-14","Bud Light",56,FALSE,TRUE
"1547","2016-08-21","Bud Light",59,FALSE,TRUE
"1548","2016-08-28","Bud Light",51,FALSE,TRUE
"1549","2016-09-04","Bud Light",77,FALSE,TRUE
"1550","2016-09-11","Bud Light",87,FALSE,TRUE
"1551","2016-09-18","Bud Light",80,FALSE,TRUE
"1552","2016-09-25","Bud Light",71,FALSE,TRUE
"1553","2016-10-02","Bud Light",75,FALSE,TRUE
"1554","2016-10-09","Bud Light",74,FALSE,TRUE
"1555","2016-10-16","Bud Light",57,FALSE,TRUE
"1556","2016-10-23","Bud Light",58,FALSE,TRUE
"1557","2016-10-30","Bud Light",60,FALSE,TRUE
"1558","2016-11-06","Bud Light",49,FALSE,TRUE
"1559","2016-11-13","Bud Light",48,FALSE,TRUE
"1560","2016-11-20","Bud Light",68,FALSE,TRUE
"1561","2016-11-27","Bud Light",65,FALSE,TRUE
"1562","2016-12-04","Bud Light",50,FALSE,TRUE
"1563","2016-12-11","Bud Light",51,FALSE,TRUE
"1564","2016-12-18","Bud Light",60,FALSE,TRUE
"1565","2016-12-25","Bud Light",74,FALSE,TRUE
"1566","2017-01-01","Bud Light",91,FALSE,FALSE
"1567","2017-01-08","Bud Light",91,FALSE,FALSE
"1568","2017-01-15","Bud Light",76,FALSE,FALSE
"1569","2017-01-22","Bud Light",70,FALSE,FALSE
"1570","2017-01-29","Bud Light",76,FALSE,FALSE
"1571","2017-02-05","Bud Light",91,FALSE,FALSE
"1572","2017-02-12","Bud Light",60,FALSE,FALSE
"1573","2017-02-19","Bud Light",53,FALSE,FALSE
"1574","2017-02-26","Bud Light",57,FALSE,FALSE
"1575","2017-03-05","Bud Light",60,FALSE,FALSE
"1576","2017-03-12","Bud Light",68,FALSE,FALSE
"1577","2017-03-19","Bud Light",61,FALSE,FALSE
"1578","2017-03-26","Bud Light",58,FALSE,FALSE
"1579","2017-04-02","Bud Light",67,FALSE,FALSE
"1580","2017-04-09","Bud Light",60,FALSE,FALSE
"1581","2017-04-16","Bud Light",59,FALSE,FALSE
"1582","2017-04-23","Bud Light",62,FALSE,FALSE
"1583","2017-04-30","Bud Light",61,FALSE,FALSE
"1584","2017-05-07","Bud Light",62,FALSE,FALSE
"1585","2017-05-14","Bud Light",68,FALSE,FALSE
"1586","2017-05-21","Bud Light",71,FALSE,FALSE
"1587","2017-05-28","Bud Light",84,FALSE,FALSE
"1588","2017-06-04","Bud Light",85,FALSE,FALSE
"1589","2017-06-11","Bud Light",74,FALSE,FALSE
"1590","2017-06-18","Bud Light",68,FALSE,FALSE
"1591","2017-06-25","Bud Light",70,FALSE,FALSE
"1592","2017-07-02","Bud Light",87,FALSE,FALSE
"1593","2017-07-09","Bud Light",70,FALSE,FALSE
"1594","2017-07-16","Bud Light",72,FALSE,FALSE
"1595","2017-07-23","Bud Light",67,FALSE,FALSE
"1596","2017-07-30","Bud Light",70,FALSE,FALSE
"1597","2017-08-06","Bud Light",64,FALSE,FALSE
"1598","2017-08-13","Bud Light",68,FALSE,FALSE
"1599","2017-08-20","Bud Light",64,FALSE,FALSE
"1600","2017-08-27","Bud Light",65,FALSE,FALSE
"1601","2017-09-03","Bud Light",81,FALSE,FALSE
"1602","2017-09-10","Bud Light",76,FALSE,FALSE
"1603","2017-09-17","Bud Light",87,FALSE,FALSE
"1604","2017-09-24","Bud Light",76,FALSE,FALSE
"1605","2017-10-01","Bud Light",83,FALSE,FALSE
"1606","2017-10-08","Bud Light",76,FALSE,FALSE
"1607","2017-10-15","Bud Light",76,FALSE,FALSE
"1608","2017-10-22","Bud Light",76,FALSE,FALSE
"1609","2017-10-29","Bud Light",73,FALSE,FALSE
"1610","2017-11-05","Bud Light",63,FALSE,FALSE
"1611","2017-11-12","Bud Light",74,FALSE,FALSE
"1612","2017-11-19","Bud Light",83,FALSE,FALSE
"1613","2017-11-26","Bud Light",86,FALSE,FALSE
"1614","2017-12-03","Bud Light",99,FALSE,FALSE
"1615","2017-12-10","Bud Light",77,FALSE,FALSE
"1616","2017-12-17","Bud Light",95,FALSE,FALSE
"1617","2017-12-24","Bud Light",100,FALSE,FALSE
"1618","2017-12-31","Bud Light",82,FALSE,FALSE
"1619","2018-01-07","Bud Light",44,FALSE,TRUE
"1620","2018-01-14","Bud Light",50,FALSE,TRUE
"1621","2018-01-21","Bud Light",69,FALSE,TRUE
"1622","2018-01-28","Bud Light",51,FALSE,TRUE
"1623","2018-02-04","Bud Light",100,TRUE,TRUE
"1624","2018-02-11","Bud Light",36,FALSE,TRUE
"1625","2018-02-18","Bud Light",32,FALSE,TRUE
"1626","2018-02-25","Bud Light",33,FALSE,TRUE
"1627","2018-03-04","Bud Light",31,FALSE,TRUE
"1628","2018-03-11","Bud Light",43,FALSE,TRUE
"1629","2018-03-18","Bud Light",40,FALSE,TRUE
"1630","2018-03-25","Bud Light",45,FALSE,TRUE
"1631","2018-04-01","Bud Light",49,FALSE,TRUE
"1632","2018-04-08","Bud Light",50,FALSE,TRUE
"1633","2018-04-15","Bud Light",48,FALSE,TRUE
"1634","2018-04-22","Bud Light",48,FALSE,TRUE
"1635","2018-04-29","Bud Light",51,FALSE,TRUE
"1636","2018-05-06","Bud Light",46,FALSE,TRUE
"1637","2018-05-13","Bud Light",44,FALSE,TRUE
"1638","2018-05-20","Bud Light",51,FALSE,TRUE
"1639","2018-05-27","Bud Light",51,FALSE,TRUE
"1640","2018-06-03","Bud Light",51,FALSE,TRUE
"1641","2018-06-10","Bud Light",54,FALSE,TRUE
"1642","2018-06-17","Bud Light",52,FALSE,TRUE
"1643","2018-06-24","Bud Light",56,FALSE,TRUE
"1644","2018-07-01","Bud Light",64,FALSE,TRUE
"1645","2018-07-08","Bud Light",49,FALSE,TRUE
"1646","2018-07-15","Bud Light",45,FALSE,TRUE
"1647","2018-07-22","Bud Light",41,FALSE,TRUE
"1648","2018-07-29","Bud Light",46,FALSE,TRUE
"1649","2018-08-05","Bud Light",47,FALSE,TRUE
"1650","2018-08-12","Bud Light",60,FALSE,TRUE
"1651","2018-08-19","Bud Light",41,FALSE,TRUE
"1652","2018-08-26","Bud Light",41,FALSE,TRUE
"1653","2018-09-02","Bud Light",45,FALSE,TRUE
"1654","2018-09-09","Bud Light",48,FALSE,TRUE
"1655","2018-09-16","Bud Light",99,FALSE,TRUE
"1656","2018-09-23","Bud Light",44,FALSE,TRUE
"1657","2018-09-30","Bud Light",39,FALSE,TRUE
"1658","2018-10-07","Bud Light",41,FALSE,TRUE
"1659","2018-10-14","Bud Light",36,FALSE,TRUE
"1660","2018-10-21","Bud Light",34,FALSE,TRUE
"1661","2018-10-28","Bud Light",35,FALSE,TRUE
"1662","2018-11-04","Bud Light",32,FALSE,TRUE
"1663","2018-11-11","Bud Light",31,FALSE,TRUE
"1664","2018-11-18","Bud Light",38,FALSE,TRUE
"1665","2018-11-25","Bud Light",30,FALSE,TRUE
"1666","2018-12-02","Bud Light",32,FALSE,TRUE
"1667","2018-12-09","Bud Light",32,FALSE,TRUE
"1668","2018-12-16","Bud Light",38,FALSE,TRUE
"1669","2018-12-23","Bud Light",39,FALSE,TRUE
"1670","2018-12-30","Bud Light",38,FALSE,TRUE
"1671","2019-01-06","Bud Light",26,FALSE,TRUE
"1672","2019-01-13","Bud Light",31,FALSE,TRUE
"1673","2019-01-20","Bud Light",30,FALSE,TRUE
"1674","2019-01-27","Bud Light",26,FALSE,TRUE
"1675","2019-02-03","Bud Light",100,TRUE,TRUE
"1676","2019-02-10","Bud Light",24,FALSE,TRUE
"1677","2019-02-17","Bud Light",26,FALSE,TRUE
"1678","2019-02-24","Bud Light",22,FALSE,TRUE
"1679","2019-03-03","Bud Light",22,FALSE,TRUE
"1680","2019-03-10","Bud Light",26,FALSE,TRUE
"1681","2019-03-17","Bud Light",31,FALSE,TRUE
"1682","2019-03-24","Bud Light",28,FALSE,TRUE
"1683","2019-03-31","Bud Light",24,FALSE,TRUE
"1684","2019-04-07","Bud Light",24,FALSE,TRUE
"1685","2019-04-14","Bud Light",25,FALSE,TRUE
"1686","2019-04-21","Bud Light",25,FALSE,TRUE
"1687","2019-04-28","Bud Light",25,FALSE,TRUE
"1688","2019-05-05","Bud Light",35,FALSE,TRUE
"1689","2019-05-12","Bud Light",27,FALSE,TRUE
"1690","2019-05-19","Bud Light",32,FALSE,TRUE
"1691","2019-05-26","Bud Light",35,FALSE,TRUE
"1692","2019-06-02","Bud Light",32,FALSE,TRUE
"1693","2019-06-09","Bud Light",31,FALSE,TRUE
"1694","2019-06-16","Bud Light",33,FALSE,TRUE
"1695","2019-06-23","Bud Light",34,FALSE,TRUE
"1696","2019-06-30","Bud Light",36,FALSE,TRUE
"1697","2019-07-07","Bud Light",28,FALSE,TRUE
"1698","2019-07-14","Bud Light",39,FALSE,TRUE
"1699","2019-07-21","Bud Light",33,FALSE,TRUE
"1700","2019-07-28","Bud Light",27,FALSE,TRUE
"1701","2019-08-04","Bud Light",36,FALSE,TRUE
"1702","2019-08-11","Bud Light",31,FALSE,TRUE
"1703","2019-08-18","Bud Light",27,FALSE,TRUE
"1704","2019-08-25","Bud Light",25,FALSE,TRUE
"1705","2019-09-01","Bud Light",29,FALSE,TRUE
"1706","2019-09-08","Bud Light",31,FALSE,TRUE
"1707","2019-09-15","Bud Light",34,FALSE,TRUE
"1708","2019-09-22","Bud Light",29,FALSE,TRUE
"1709","2019-09-29","Bud Light",26,FALSE,TRUE
"1710","2019-10-06","Bud Light",30,FALSE,TRUE
"1711","2019-10-13","Bud Light",25,FALSE,TRUE
"1712","2019-10-20","Bud Light",26,FALSE,TRUE
"1713","2019-10-27","Bud Light",62,FALSE,TRUE
"1714","2019-11-03","Bud Light",31,FALSE,TRUE
"1715","2019-11-10","Bud Light",32,FALSE,TRUE
"1716","2019-11-17","Bud Light",24,FALSE,TRUE
"1717","2019-11-24","Bud Light",29,FALSE,TRUE
"1718","2019-12-01","Bud Light",24,FALSE,TRUE
"1719","2019-12-08","Bud Light",21,FALSE,TRUE
"1720","2019-12-15","Bud Light",23,FALSE,TRUE
"1721","2019-12-22","Bud Light",24,FALSE,TRUE
"1722","2019-12-29","Bud Light",25,FALSE,TRUE
"1723","2020-01-05","Bud Light",86,FALSE,TRUE
"1724","2020-01-12","Bud Light",100,FALSE,TRUE
"1725","2020-01-19","Bud Light",81,FALSE,TRUE
"1726","2020-01-26","Bud Light",58,FALSE,TRUE
"1727","2020-02-02","Bud Light",99,TRUE,TRUE
"1728","2020-02-09","Bud Light",51,FALSE,TRUE
"1729","2020-02-16","Bud Light",45,FALSE,TRUE
"1730","2020-02-23","Bud Light",43,FALSE,TRUE
"1731","2020-03-01","Bud Light",47,FALSE,TRUE
"1732","2020-03-08","Bud Light",44,FALSE,TRUE
"1733","2020-03-15","Bud Light",33,FALSE,TRUE
"1734","2020-03-22","Bud Light",32,FALSE,TRUE
"1735","2020-03-29","Bud Light",31,FALSE,TRUE
"1736","2020-04-05","Bud Light",41,FALSE,TRUE
"1737","2020-04-12","Bud Light",48,FALSE,TRUE
"1738","2020-04-19","Bud Light",45,FALSE,TRUE
"1739","2020-04-26","Bud Light",42,FALSE,TRUE
"1740","2020-05-03","Bud Light",42,FALSE,TRUE
"1741","2020-05-10","Bud Light",44,FALSE,TRUE
"1742","2020-05-17","Bud Light",48,FALSE,TRUE
"1743","2020-05-24","Bud Light",54,FALSE,TRUE
"1744","2020-05-31","Bud Light",47,FALSE,TRUE
"1745","2020-06-07","Bud Light",48,FALSE,TRUE
"1746","2020-06-14","Bud Light",52,FALSE,TRUE
"1747","2020-06-21","Bud Light",51,FALSE,TRUE
"1748","2020-06-28","Bud Light",60,FALSE,TRUE
"1749","2020-07-05","Bud Light",45,FALSE,TRUE
"1750","2020-07-12","Bud Light",50,FALSE,TRUE
"1751","2020-07-19","Bud Light",50,FALSE,TRUE
"1752","2020-07-26","Bud Light",47,FALSE,TRUE
"1753","2020-08-02","Bud Light",45,FALSE,TRUE
"1754","2020-08-09","Bud Light",43,FALSE,TRUE
"1755","2020-08-16","Bud Light",47,FALSE,TRUE
"1756","2020-08-23","Bud Light",42,FALSE,TRUE
"1757","2020-08-30","Bud Light",43,FALSE,TRUE
"1758","2020-09-06","Bud Light",42,FALSE,TRUE
"1759","2020-09-13","Bud Light",42,FALSE,TRUE
"1760","2020-09-20","Bud Light",37,FALSE,TRUE
"1761","2020-09-27","Bud Light",34,FALSE,TRUE
"1762","2020-10-04","Bud Light",37,FALSE,TRUE
"1763","2020-10-11","Bud Light",37,FALSE,TRUE
"1764","2020-10-18","Bud Light",40,FALSE,TRUE
"1765","2020-10-25","Bud Light",45,FALSE,TRUE
"1766","2020-11-01","Bud Light",46,FALSE,TRUE
"1767","2020-11-08","Bud Light",67,FALSE,TRUE
"1768","2020-11-15","Bud Light",63,FALSE,TRUE
"1769","2020-11-22","Bud Light",63,FALSE,TRUE
"1770","2020-11-29","Bud Light",45,FALSE,TRUE
"1771","2020-12-06","Bud Light",49,FALSE,TRUE
"1772","2020-12-13","Bud Light",39,FALSE,TRUE
"1773","2020-12-20","Bud Light",49,FALSE,TRUE
"1774","2020-12-27","Bud Light",49,FALSE,TRUE
"1775","2004-01-04","Hynudai",66,FALSE,FALSE
"1776","2004-01-11","Hynudai",84,FALSE,FALSE
"1777","2004-01-18","Hynudai",82,FALSE,FALSE
"1778","2004-01-25","Hynudai",71,FALSE,FALSE
"1779","2004-02-01","Hynudai",74,FALSE,FALSE
"1780","2004-02-08","Hynudai",71,FALSE,FALSE
"1781","2004-02-15","Hynudai",95,FALSE,FALSE
"1782","2004-02-22","Hynudai",82,FALSE,FALSE
"1783","2004-02-29","Hynudai",64,FALSE,FALSE
"1784","2004-03-07","Hynudai",86,FALSE,FALSE
"1785","2004-03-14","Hynudai",85,FALSE,FALSE
"1786","2004-03-21","Hynudai",100,FALSE,FALSE
"1787","2004-03-28","Hynudai",90,FALSE,FALSE
"1788","2004-04-04","Hynudai",83,FALSE,FALSE
"1789","2004-04-11","Hynudai",77,FALSE,FALSE
"1790","2004-04-18","Hynudai",83,FALSE,FALSE
"1791","2004-04-25","Hynudai",97,FALSE,FALSE
"1792","2004-05-02","Hynudai",87,FALSE,FALSE
"1793","2004-05-09","Hynudai",91,FALSE,FALSE
"1794","2004-05-16","Hynudai",94,FALSE,FALSE
"1795","2004-05-23","Hynudai",91,FALSE,FALSE
"1796","2004-05-30","Hynudai",87,FALSE,FALSE
"1797","2004-06-06","Hynudai",74,FALSE,FALSE
"1798","2004-06-13","Hynudai",85,FALSE,FALSE
"1799","2004-06-20","Hynudai",87,FALSE,FALSE
"1800","2004-06-27","Hynudai",88,FALSE,FALSE
"1801","2004-07-04","Hynudai",78,FALSE,FALSE
"1802","2004-07-11","Hynudai",88,FALSE,FALSE
"1803","2004-07-18","Hynudai",98,FALSE,FALSE
"1804","2004-07-25","Hynudai",94,FALSE,FALSE
"1805","2004-08-01","Hynudai",92,FALSE,FALSE
"1806","2004-08-08","Hynudai",94,FALSE,FALSE
"1807","2004-08-15","Hynudai",99,FALSE,FALSE
"1808","2004-08-22","Hynudai",83,FALSE,FALSE
"1809","2004-08-29","Hynudai",92,FALSE,FALSE
"1810","2004-09-05","Hynudai",90,FALSE,FALSE
"1811","2004-09-12","Hynudai",90,FALSE,FALSE
"1812","2004-09-19","Hynudai",89,FALSE,FALSE
"1813","2004-09-26","Hynudai",72,FALSE,FALSE
"1814","2004-10-03","Hynudai",87,FALSE,FALSE
"1815","2004-10-10","Hynudai",84,FALSE,FALSE
"1816","2004-10-17","Hynudai",77,FALSE,FALSE
"1817","2004-10-24","Hynudai",84,FALSE,FALSE
"1818","2004-10-31","Hynudai",73,FALSE,FALSE
"1819","2004-11-07","Hynudai",82,FALSE,FALSE
"1820","2004-11-14","Hynudai",71,FALSE,FALSE
"1821","2004-11-21","Hynudai",66,FALSE,FALSE
"1822","2004-11-28","Hynudai",72,FALSE,FALSE
"1823","2004-12-05","Hynudai",57,FALSE,FALSE
"1824","2004-12-12","Hynudai",70,FALSE,FALSE
"1825","2004-12-19","Hynudai",68,FALSE,FALSE
"1826","2004-12-26","Hynudai",88,FALSE,FALSE
"1827","2005-01-02","Hynudai",61,FALSE,FALSE
"1828","2005-01-09","Hynudai",68,FALSE,FALSE
"1829","2005-01-16","Hynudai",71,FALSE,FALSE
"1830","2005-01-23","Hynudai",65,FALSE,FALSE
"1831","2005-01-30","Hynudai",63,FALSE,FALSE
"1832","2005-02-06","Hynudai",67,FALSE,FALSE
"1833","2005-02-13","Hynudai",67,FALSE,FALSE
"1834","2005-02-20","Hynudai",71,FALSE,FALSE
"1835","2005-02-27","Hynudai",71,FALSE,FALSE
"1836","2005-03-06","Hynudai",76,FALSE,FALSE
"1837","2005-03-13","Hynudai",78,FALSE,FALSE
"1838","2005-03-20","Hynudai",80,FALSE,FALSE
"1839","2005-03-27","Hynudai",76,FALSE,FALSE
"1840","2005-04-03","Hynudai",74,FALSE,FALSE
"1841","2005-04-10","Hynudai",79,FALSE,FALSE
"1842","2005-04-17","Hynudai",70,FALSE,FALSE
"1843","2005-04-24","Hynudai",86,FALSE,FALSE
"1844","2005-05-01","Hynudai",76,FALSE,FALSE
"1845","2005-05-08","Hynudai",80,FALSE,FALSE
"1846","2005-05-15","Hynudai",79,FALSE,FALSE
"1847","2005-05-22","Hynudai",89,FALSE,FALSE
"1848","2005-05-29","Hynudai",95,FALSE,FALSE
"1849","2005-06-05","Hynudai",87,FALSE,FALSE
"1850","2005-06-12","Hynudai",86,FALSE,FALSE
"1851","2005-06-19","Hynudai",89,FALSE,FALSE
"1852","2005-06-26","Hynudai",91,FALSE,FALSE
"1853","2005-07-03","Hynudai",88,FALSE,FALSE
"1854","2005-07-10","Hynudai",96,FALSE,FALSE
"1855","2005-07-17","Hynudai",100,FALSE,FALSE
"1856","2005-07-24","Hynudai",95,FALSE,FALSE
"1857","2005-07-31","Hynudai",96,FALSE,FALSE
"1858","2005-08-07","Hynudai",86,FALSE,FALSE
"1859","2005-08-14","Hynudai",100,FALSE,FALSE
"1860","2005-08-21","Hynudai",90,FALSE,FALSE
"1861","2005-08-28","Hynudai",86,FALSE,FALSE
"1862","2005-09-04","Hynudai",85,FALSE,FALSE
"1863","2005-09-11","Hynudai",77,FALSE,FALSE
"1864","2005-09-18","Hynudai",77,FALSE,FALSE
"1865","2005-09-25","Hynudai",77,FALSE,FALSE
"1866","2005-10-02","Hynudai",68,FALSE,FALSE
"1867","2005-10-09","Hynudai",62,FALSE,FALSE
"1868","2005-10-16","Hynudai",65,FALSE,FALSE
"1869","2005-10-23","Hynudai",68,FALSE,FALSE
"1870","2005-10-30","Hynudai",61,FALSE,FALSE
"1871","2005-11-06","Hynudai",63,FALSE,FALSE
"1872","2005-11-13","Hynudai",67,FALSE,FALSE
"1873","2005-11-20","Hynudai",64,FALSE,FALSE
"1874","2005-11-27","Hynudai",59,FALSE,FALSE
"1875","2005-12-04","Hynudai",59,FALSE,FALSE
"1876","2005-12-11","Hynudai",56,FALSE,FALSE
"1877","2005-12-18","Hynudai",65,FALSE,FALSE
"1878","2005-12-25","Hynudai",73,FALSE,FALSE
"1879","2006-01-01","Hynudai",69,FALSE,FALSE
"1880","2006-01-08","Hynudai",70,FALSE,FALSE
"1881","2006-01-15","Hynudai",69,FALSE,FALSE
"1882","2006-01-22","Hynudai",75,FALSE,FALSE
"1883","2006-01-29","Hynudai",68,FALSE,FALSE
"1884","2006-02-05","Hynudai",66,FALSE,FALSE
"1885","2006-02-12","Hynudai",69,FALSE,FALSE
"1886","2006-02-19","Hynudai",78,FALSE,FALSE
"1887","2006-02-26","Hynudai",78,FALSE,FALSE
"1888","2006-03-05","Hynudai",68,FALSE,FALSE
"1889","2006-03-12","Hynudai",77,FALSE,FALSE
"1890","2006-03-19","Hynudai",76,FALSE,FALSE
"1891","2006-03-26","Hynudai",77,FALSE,FALSE
"1892","2006-04-02","Hynudai",69,FALSE,FALSE
"1893","2006-04-09","Hynudai",79,FALSE,FALSE
"1894","2006-04-16","Hynudai",83,FALSE,FALSE
"1895","2006-04-23","Hynudai",87,FALSE,FALSE
"1896","2006-04-30","Hynudai",77,FALSE,FALSE
"1897","2006-05-07","Hynudai",75,FALSE,FALSE
"1898","2006-05-14","Hynudai",88,FALSE,FALSE
"1899","2006-05-21","Hynudai",92,FALSE,FALSE
"1900","2006-05-28","Hynudai",78,FALSE,FALSE
"1901","2006-06-04","Hynudai",94,FALSE,FALSE
"1902","2006-06-11","Hynudai",90,FALSE,FALSE
"1903","2006-06-18","Hynudai",97,FALSE,FALSE
"1904","2006-06-25","Hynudai",98,FALSE,FALSE
"1905","2006-07-02","Hynudai",93,FALSE,FALSE
"1906","2006-07-09","Hynudai",99,FALSE,FALSE
"1907","2006-07-16","Hynudai",96,FALSE,FALSE
"1908","2006-07-23","Hynudai",98,FALSE,FALSE
"1909","2006-07-30","Hynudai",100,FALSE,FALSE
